"AED","AFN","ALL","AMD","ANG","AOA","ARS","AUD","AWG","AZN","BAM","BBD","BDT","BGN","BHD","BIF","BMD","BND","BOB","BRL","BSD","BTC","BTN","BWP","BYR","BZD","CAD","CDF","CHF","CLF","CLP","CNY","COP","CRC","CUC","CUP","CVE","CZK","DJF","DKK","DOP","DZD","EEK","EGP","ERN","ETB","EUR","FJD","FKP","GBP","GEL","GGP","GHS","GIP","GMD","GNF","GTQ","GYD","HKD","HNL","HRK","HTG","HUF","IDR","ILS","IMP","INR","IQD","IRR","ISK","JEP","JMD","JOD","JPY","KES","KGS","KHR","KMF","KPW","KRW","KWD","KYD","KZT","LAK","LBP","LKR","LRD","LSL","LTL","LVL","LYD","MAD","MDL","MGA","MKD","MMK","MNT","MOP","MRO","MTL","MUR","MVR","MWK","MXN","MYR","MZN","NAD","NGN","NIO","NOK","NPR","NZD","OMR","PAB","PEN","PGK","PHP","PKR","PLN","PYG","QAR","RON","RSD","RUB","RWF","SAR","SBD","SCR","SDG","SEK","SGD","SHP","SLL","SOS","SRD","STD","SVC","SYP","SZL","THB","TJS","TMT","TND","TOP","TRY","TTD","TWD","TZS","UAH","UGX","USD","UYU","UZS","VEF","VND","VUV","WST","XAF","XAG","XAU","XCD","XDR","XOF","XPD","XPF","XPT","YER","ZAR","ZMK","ZMW","ZWL","date"
3.67281,63.330001,123.5258,477.285002,1.7885,125.903333,9.259493,1.365676,1.793333,1.051338,1.721806,2,77.829711,1.720261,0.377602,1549.392525,1,1.405089,6.887136,3.493527,1,0.0043488604,65.856982,10.140663,16700.45,1.998903,1.31724,926.5,0.948032,0.024602,697.484499,6.387612,3082.804967,532.690198,1,1.00005,96.815867685,23.7702,177.710001,6.564859,44.98827,104.9175,13.799825,7.82356,15.14,20.80165,0.878029,2.11835,0.637139,0.637139,2.3392,0.637139,4.22066,0.637139,39.3576,7242.412598,7.628175,205.897502,7.751327,21.88477,6.648291,52.5671,276.572897,13906.233333,3.872404,0.637139,66.04346,1146.824964,29811,129.632001,0.637139,117.1595,0.708494,122.2249,103.434101,61.6225,4097.292403,437.496668,900.09,1194.478348,0.301736,0.820577,195.620436,8166.517451,1506.860016,133.9794,88.49115,12.962113,3.024127,0.620087,1.375569,9.624285,18.97,3299.106683,54.09552,1081.1081,1990.5,7.928831,319.77,0.683602,35.38755,15.306667,547.112194,16.96116,4.174279,39.425001,12.95529,198.981,27.17783,8.198953,105.029539,1.495751,0.385082,1,3.267551,2.768175,46.62464,101.768299,3.715777,5269.69,3.641986,3.898697,105.7628,68.944039,709.188372,3.750908,7.974192,13.03539,6.090025,8.373205,1.406636,0.637139,3745.3745,664.607503,3.2825,21733.25,8.694419,188.766003,12.94691,35.68052,6.27995,3.5008,1.926576,2.222422,2.91941,6.325796,32.64003,2135.256683,22.2867,3583.473333,1,28.48286,2588.939942,6.32042,22470.666667,109.673335,2.563248,578.92978,0.0653025,0.000861,2.70102,0.707823,579.58722,0.001655,105.265851,0.000974,215.030001,12.96153,5253.075255,8.168871,322.387247,2015-08-23 09:00:00
3.67311,63.400001,123.4769,477.260002,1.78875,125.927,9.261978,1.372135,1.793333,1.051338,1.718838,2,77.884991,1.71718,0.377592,1548.350025,1,1.407613,6.89136,3.50083,1,0.0044123967,65.912415,10.164988,16776.5,2.0004,1.319096,926.5,0.94634,0.024602,698.044999,6.38754,3092.499967,533.019998,1,1.00005,96.82832763,23.73358,177.745001,6.554053,44.9886,104.85596,13.742525,7.823408,15.14,20.8199,0.878142,2.12015,0.637334,0.637334,2.3399,0.637334,4.23382,0.637334,39.362,7253.425098,7.63234,206.243336,7.752289,21.92812,6.63907,52.23195,276.041597,13897.383333,3.885363,0.637334,66.11922,1148.549964,29871.5,129.655001,0.637334,117.274,0.70858,121.8024,103.447901,62.8975,4103.574903,437.705545,899.91,1195.810015,0.301744,0.821708,195.620436,8177.624951,1508.116683,134.118,88.49115,12.975688,3.019058,0.61838,1.376988,9.62665,18.97774,3299.766683,53.9974,1080.8919,1991.166667,7.95355,319.77,0.683602,35.393375,15.3,549.237994,16.99063,4.17824,39.825001,12.96615,199.148,27.28448,8.198057,105.365139,1.50096,0.385197,1,3.27148,2.768175,46.62586,102.026999,3.712921,5276.533333,3.64281,3.89335,105.55762,69.056059,709.809997,3.751362,7.975786,13.03673,6.0913,8.359066,1.409739,0.637334,3745.3745,664.850003,3.2825,21706.25,8.703375,188.821003,12.96755,35.6509,6.29755,3.501467,1.92997,2.221978,2.92271,6.33071,32.7398,2139.016683,22.29568,3588.9,1,28.51862,2590.379942,6.32042,22501.5,109.656668,2.572384,578.951041,0.0651275,0.00086,2.70102,0.707948,579.594021,0.001655,105.284438,0.000974,215.006001,12.984433,5253.075255,8.2022,322.322775,2015-08-24 09:00:00
3.67309,63.880001,121.6909,479.132503,1.78875,125.893666,9.267672,1.399486,1.793333,1.050638,1.696215,2,77.82319,1.69368,0.377646,1558.95,1,1.410125,6.89411,3.54109,1,0.0047557721,66.452833,10.240738,16764,1.9975,1.326516,926.5,0.934305,0.024602,702.430997,6.40243,3179.396702,532.948006,1,0.999875,95.058243585,23.39999,177.695,6.458604,44.964,104.62162,13.616925,7.827437,15.14,20.8185,0.862089,2.137217,0.634626,0.634626,2.3759,0.634626,4.26312,0.634626,39.824,7250.024951,7.63433,206.243336,7.751763,21.92862,6.54494,52.2172,271.233002,13971.283333,3.854603,0.634626,66.729091,1147.724951,29870.5,128.178,0.634626,117.261999,0.708562,119.076899,103.6609,62.8975,4101.100049,442.905705,899.91,1195.194982,0.300996,0.821708,195.620436,8169.749951,1509.21665,134.082001,88.50885,13.164063,3.007958,0.614614,1.365813,9.52963,19.02274,3290.43335,53.3052,1081.1081,1990.166667,7.94021,317.27,0.683602,35.277825,15.3,547.44198,17.14217,4.23432,40.102501,13.17715,198.967,27.27628,8.219417,106.415801,1.551517,0.385159,1,3.27827,2.810625,46.7724,103.452,3.672457,5275.473307,3.64077,3.84256,104.24446,70.553901,710.296254,3.749942,7.963084,13.14021,6.085025,8.282789,1.410183,0.634626,3744.6255,664.075006,3.2825,21508.75,8.686063,188.821003,13.17685,35.6931,6.30005,3.501467,1.90899,2.222422,2.940792,6.32134,32.8929,2136.616699,22.38466,3628.233333,1,28.49602,2592.95001,6.32042,22532.833333,109.656668,2.562884,570.548107,0.0675655,0.0008695,2.70102,0.702251,570.248327,0.001655,103.882175,0.001009,215.006001,13.17812,5252.024745,8.42435,322.387247,2015-08-25 09:00:00
3.673112,63.87,121.5356,482.257498,1.78875,125.860334,9.271246,1.401272,1.793333,1.050713,1.698993,2,77.714551,1.699024,0.377555,1551.335,1,1.401734,6.885651,3.59791,1,0.0045171729,66.242066,10.179763,16661.383695,1.993245,1.33083,926.5,0.939404,0.024598,704.531897,6.412044,3164.410026,532.305098,1,0.999825,95.68399746,23.50123,177.695,6.480202,44.88215,104.9483,13.5969,7.825682,15.14,20.79825,0.867764,2.142233,0.637142,0.637142,2.406,0.637142,4.322291,0.637142,39.90198,7227.960098,7.630825,205.866502,7.751783,21.89939,6.562471,52.109425,273.085497,13983.216667,3.860901,0.637142,66.33965,1144.069964,29870,127.86,0.637142,117.1284,0.708798,119.2465,103.7712,64.291648,4087.490049,435.049021,899.91,1194.089998,0.301188,0.81927,239.015589,8138.6925,1506.51665,134.018699,88.50885,13.1089,3.00625,0.614031,1.356313,9.554969,19.05305,3296.139984,53.74158,1080.8919,1989.833333,7.952484,314.55925,0.683602,35.055275,15.313333,551.966444,17.1945,4.215022,40.102501,13.09552,198.831399,27.25046,8.221779,105.82726,1.541479,0.38522,1,3.280552,2.795725,46.70297,103.6501,3.688455,5322.491667,3.641119,3.849195,104.758439,69.51495,709.221747,3.749962,7.956749,13.0868,6.073765,8.353993,1.406016,0.637142,3745.3745,663.899997,3.2825,21349.85,8.702855,188.821003,13.09792,35.58389,6.30255,3.501467,1.918496,2.222422,2.941501,6.323872,32.70181,2133.836634,22.5825,3540.806667,1,28.48642,2592.95001,6.32042,22512.366667,109.656668,2.575851,570.785812,0.068198,0.0008775,2.70102,0.702899,572.045212,0.001853,103.76825,0.001024,215.012,13.118,5252.024745,8.347634,322.322775,2015-08-26 09:00:00
3.672968,64.28,122.256301,483.0075,1.78865,125.820333,9.278393,1.403768,1.793333,1.050563,1.72073,2,77.71365,1.721736,0.377357,1555.04,1,1.403515,6.883786,3.58696,1,0.0044405092,66.225216,10.218088,17406.175,1.993424,1.329107,921,0.94971,0.024602,704.578799,6.41117,3225.721699,532.437103,1,0.999963,97.31591946,23.85166,177.685,6.566148,44.93644,105.151599,13.701075,7.828546,15.14,20.80512,0.882564,2.148117,0.646323,0.646323,2.38515,0.646323,4.29283,0.646323,39.67844,7233.375,7.64298,205.790336,7.751818,21.89979,6.652921,52.201563,277.708097,14147.4,3.911727,0.646323,66.15307,1144.647451,29870,129.041999,0.646323,117.183701,0.708858,120.102199,103.618,64.477951,4090.852598,438.832849,900.09,1185.891673,0.30191,0.820593,241.149091,8142.712403,1507.199984,134.118301,88.49115,13.129175,3.015376,0.61714,1.35773,9.627666,19.16948,3296.031634,54.0479,1081.1081,1990.5,7.961963,313.26725,0.683738,35.01115,15.303333,551.306335,17.03795,4.221268,40.3025,13.12694,198.760399,27.25978,8.334973,105.96056,1.551229,0.385197,1,3.294019,2.796825,46.61005,103.7966,3.725461,5386.111621,3.640721,3.908049,106.241819,68.9082,709.611126,3.749722,7.963084,13.03503,6.078375,8.452707,1.405976,0.646323,3745.3745,664.117497,3.2825,21335.8,8.730556,188.801003,13.12854,35.62007,6.30255,3.501233,1.946572,2.221978,2.930797,6.325515,32.57859,2140.530033,21.6765,3551.786667,1,28.50411,2592.95001,6.32042,22518.133333,109.656668,2.566351,576.614554,0.0708,0.00089,2.70102,0.707018,576.243414,0.001889,104.644412,0.00102,215.004,13.13022,5252.024745,8.465691,322.322775,2015-08-27 09:00:00
3.673036,64.400001,123.4129,483.344998,1.78875,125.793668,9.286131,1.394027,1.793333,1.049688,1.731226,2,77.80468,1.733133,0.377244,1555.265,1,1.39851,6.892283,3.566153,1,0.0044569318,66.081249,10.230963,17659.35,1.993583,1.32219,926.5,0.961425,0.024602,696.602999,6.40755,3180.228359,532.906801,1,1.0001,98.05910556,23.99979,177.695,6.614488,44.92815,105.77736,13.790625,7.826393,15.14,20.8189,0.889304,2.145683,0.648987,0.648987,2.353025,0.648987,4.14387,0.648987,39.92,7256.990049,7.657363,205.885169,7.750605,21.89607,6.694938,52.268838,278.961699,14048.7,3.910879,0.648987,66.108379,1144.532488,29907,129.439001,0.648987,117.231499,0.708726,120.7568,103.719301,64.858951,4094.865098,440.176004,900.09,1182.285007,0.301728,0.824493,240.717989,8151.214951,1505.745,134.2325,88.50885,13.1338,3.023149,0.619818,1.364198,9.667883,19.07252,3295.564984,54.61893,1081.1081,1989.833333,7.99788,312.55775,0.683738,35.103,15.296667,553.420797,16.92754,4.216704,40.502501,13.12344,199.032401,27.27194,8.299988,106.0129,1.543479,0.385103,1,3.284442,2.797175,46.66144,103.868801,3.751959,5363.903333,3.641342,3.932727,106.769479,66.78018,709.950369,3.751045,7.967837,12.98464,6.080425,8.454627,1.400135,0.648987,3744.6255,664.25,3.2825,21513.45,8.772699,188.821003,13.12564,35.64936,6.30505,3.501467,1.955064,2.222422,2.916765,6.333968,32.40646,2145.165,21.29187,3544.126667,1,28.52534,2592.95001,6.32042,22480.883333,109.656668,2.575851,580.838047,0.0690765,0.000889,2.70102,0.710165,581.329367,0.001889,105.4118,0.000994,215.006001,13.1363,5253.075255,8.468188,322.322775,2015-08-28 09:00:00
3.67293,65.059999,123.9584,482.04,1.7888,125.697001,9.289993,1.394111,1.793333,1.049013,1.744306,2,77.91202,1.744562,0.377275,1551.13,1,1.40679,6.905257,3.582257,1,0.0042994054,66.095549,10.306613,17674,1.996928,1.32118,926.5,0.961762,0.024598,693.185499,6.39324,3132.128333,533.848005,1,1,98.599955385,24.13081,177.615,6.660464,44.99319,105.22416,13.92225,7.83205,15.14,20.8464,0.894209,2.167817,0.649652,0.649652,2.3455,0.649652,4.078558,0.649652,39.90274,7239.865049,7.676986,206.359336,7.749868,21.85836,6.744858,52.867175,280.558602,14086.75,3.928427,0.649652,66.13737,1148.27,29907,129.689999,0.649652,117.464601,0.708524,121.445101,103.857299,64.822799,4108.817403,441.39802,899.91,1178.045015,0.302216,0.828083,242.638989,8188.905098,1508.441667,134.423401,88.49115,13.253575,3.034869,0.62374,1.366543,9.71494,19.08512,3300.801699,54.81537,1081.1081,1990.5,7.996492,314.66475,0.683602,35.160225,15.296667,555.83374,16.79511,4.184127,40.502501,13.24506,199.200401,27.22095,8.296348,105.987919,1.547106,0.385148,1,3.264503,2.794625,46.72806,104.19,3.764723,5388.878411,3.640701,3.952876,107.334779,65.70826,711.016997,3.751387,7.969431,13.03176,6.092913,8.46356,1.407258,0.649652,3744.6255,664.1325,3.2825,21688.7,8.776324,188.831003,13.22406,35.81175,6.3076,3.501567,1.9587,2.221978,2.922765,6.35422,32.36232,2144.421667,21.2026,3613.485,1,28.52629,2592.95001,6.32042,22496.3,109.656668,2.585918,584.638385,0.0686345,0.000881,2.70102,0.71139,585.225885,0.001696,106.118512,0.000979,215.034,13.26702,5253.075255,8.591079,322.322775,2015-08-29 09:00:00
3.672908,65.059999,124.0754,482.04,1.7888,125.697001,9.29114,1.394111,1.793333,1.049013,1.746325,2,77.89113,1.746184,0.377252,1549.14,1,1.406874,6.904528,3.578959,1,0.0043919634,66.130316,10.306613,17583.15,1.996011,1.320477,926.5,0.963043,0.024598,691.943199,6.389898,3124.076667,533.659825,1,1,98.601278565,24.14671,177.615,6.666598,44.98085,106.0483,13.954625,7.832053,15.14,20.83948,0.894221,2.167817,0.649652,0.649652,2.3455,0.649652,4.062335,0.649652,39.90274,7257.580049,7.677494,206.103002,7.749789,21.84358,6.75106,52.842275,280.720802,14043.716667,3.928272,0.649652,66.14856,1146.8825,29907,129.649999,0.649652,117.431701,0.708506,121.580901,103.880399,64.822799,4105.214903,441.39802,899.91,1177.143348,0.302196,0.826832,242.506289,8186.545098,1507.525,134.378401,88.49115,13.278988,3.037727,0.62471,1.36683,9.720809,19.05851,3300.280033,54.87371,1080.8919,1990.5,7.994694,315.20375,0.683602,35.17475,15.296667,556.0416,16.77416,4.180221,40.502501,13.26539,199.130101,27.21132,8.287731,105.959219,1.547106,0.385135,1,3.262751,2.794625,46.74003,104.1378,3.768195,5392.591745,3.640679,3.955451,107.387379,65.49186,710.713247,3.751407,7.967837,13.03377,6.09025,8.459066,1.407758,0.649652,3744.6255,664.1325,3.2825,21739.9,8.766613,188.831003,13.24439,35.84348,6.3076,3.501567,1.959302,2.221978,2.922326,6.353107,32.3643,2142.335,21.19131,3624.393333,1,28.51109,2592.95001,6.32042,22496.3,109.656668,2.585918,585.190165,0.0686345,0.000881,2.70102,0.71139,585.771065,0.001696,106.243262,0.000979,215.034,13.28735,5253.075255,8.603693,322.322775,2015-08-30 09:00:00
3.67285,64.979999,124.0399,483.515,1.7887,125.687334,9.28912,1.400762,1.793333,1.049038,1.74961,2,77.85997,1.74719,0.377321,1547.625,1,1.408088,6.90388,3.58266,1,0.004397139,66.142666,10.285263,17526.5,1.99505,1.322164,926.5,0.96238,0.024598,692.164999,6.38912,3104.606667,533.472005,1,1,98.53324506,24.16889,177.69,6.66954,44.97832,106.0603,13.99075,7.83091,15.14,20.8358,0.893604,2.16815,0.648834,0.648834,2.3453,0.648834,4.0513,0.648834,39.90106,7250.375049,7.67774,205.978336,7.750055,21.8828,6.75921,52.3593,280.775102,14066.733333,3.932194,0.648834,66.15269,1146,29942.5,129.671999,0.648834,117.534,0.708908,121.428299,103.921899,65.545299,4101.274903,441.545572,900.09,1178.161681,0.30223,0.824622,242.665989,8182.975098,1506.533333,134.360001,88.50885,13.304213,3.041029,0.625809,1.366288,9.72901,19.05062,3296.750033,54.88028,1080.8919,1990.166667,7.98253,315.1775,0.683738,35.1836,15.31,556.171,16.75706,4.17774,41.102501,13.28557,199.034001,27.29564,8.291269,105.781019,1.551963,0.385146,1,3.24793,2.794625,46.75638,103.923,3.770858,5375.896745,3.64192,3.96365,107.5112,65.40522,710.392497,3.751544,7.967837,13.03977,6.0846,8.459956,1.409892,0.648834,3744.6255,664.2325,3.2825,21722.25,8.74925,188.811003,13.28597,35.8304,6.3076,3.501333,1.95867,2.222422,2.921888,6.35148,32.49742,2140.016667,21.1873,3631.7,1,28.5107,2595.52001,6.32042,22462.166667,109.640001,2.585918,585.131052,0.0687045,0.0008815,2.70102,0.71139,585.715152,0.001696,106.247663,0.000979,214.988,13.30329,5252.024745,8.612325,322.387247,2015-08-31 09:00:00
3.67297,64.819999,124.5019,483.34,1.78875,125.660666,9.297288,1.405895,1.793333,1.049863,1.745933,2,77.79873,1.74523,0.377373,1550.125,1,1.41055,6.91013,3.61322,1,0.0043522256,66.369333,10.334638,17476.5,1.995113,1.315369,926.5,0.965574,0.024602,692.357001,6.37921,3090.109993,534.268,1,1.000038,98.30499651,24.12591,177.745001,6.657717,44.95618,106.10542,13.9705,7.830652,15.14,20.84004,0.891534,2.155233,0.651486,0.651486,2.360375,0.651486,3.94067,0.651486,39.98008,7250.925098,7.68335,205.978336,7.750115,21.88352,6.74007,52.605525,280.107099,14076.4,3.927004,0.651486,66.36441,1146.074951,29956.5,129.356999,0.651486,117.586,0.70876,121.295,103.8799,65.545299,4101.774903,440.917368,899.91,1181.945007,0.302198,0.824622,240.47399,8178.024903,1506.2,134.439999,88.50885,13.290863,3.039169,0.625209,1.365913,9.71258,19.05006,3299.400016,54.7871,1080.8919,1989.166667,7.98294,316.1775,0.683738,35.153976,15.29,557.168995,16.74231,4.18314,41.112501,13.30079,199.114,27.29316,8.274369,106.16606,1.573149,0.385142,1,3.24349,2.806525,46.76532,104.101,3.773105,5383.539974,3.64106,3.95283,107.2959,64.540761,710.689997,3.750714,7.969431,12.787613,6.085075,8.466135,1.41055,0.651486,3745.3745,664.352503,3.2825,21790.75,8.761563,188.821003,13.30179,35.82308,6.3101,3.501467,1.95515,2.263774,2.91655,6.34379,32.63766,2141.800033,21.95502,3653.7,1,28.4961,2595.52001,6.32042,22474.833333,109.640001,2.585551,584.888478,0.0684355,0.0008805,2.70102,0.712226,584.473878,0.001662,106.263976,0.00099,214.994,13.28915,5252.024745,8.8201,322.387247,2015-09-01 09:00:00
3.672966,64.625002,124.1081,483.147497,1.78875,125.694001,9.304556,1.424313,1.793333,1.049488,1.733108,2,77.8638,1.732459,0.377229,1549.925,1,1.412773,6.911345,3.679256,1,0.0043999908,66.271518,10.340788,17468.25,1.996906,1.324635,926.5,0.96039,0.024598,692.542999,6.367582,3120.126683,534.983999,1,1.0001,97.559935905,23.94613,177.745001,6.613253,45.03694,105.816239,13.894825,7.826454,15.14,20.8596,0.884777,2.163,0.653398,0.653398,2.361075,0.653398,3.841825,0.653398,39.92,7264.295098,7.696733,206.207669,7.750097,21.89415,6.691712,52.753237,278.632003,14067.266667,3.927771,0.653398,66.40448,1148.2375,29955.5,128.475001,0.653398,117.6948,0.708662,119.8626,104.004999,65.545299,4110.0725,439.01565,900.09,1177.218324,0.302058,0.82627,240.13919,8190.790049,1508.165,134.7266,88.50885,13.390513,3.032498,0.622934,1.367378,9.670849,19.24794,3292.14665,54.62042,1081.1081,1990.833333,7.98875,316.6285,0.683738,35.104926,15.313333,559.446594,16.91893,4.191926,41.137501,13.38041,199.203801,27.30416,8.298772,106.099059,1.578593,0.385163,1,3.251778,2.807125,46.75245,104.1978,3.761517,5400.663307,3.640059,3.93185,106.4969,66.76986,711.394128,3.751293,7.967837,13.01367,6.090569,8.434444,1.413243,0.653398,3744.6255,663.924994,3.2825,21802.9,8.749774,188.821003,13.38091,35.77618,6.3126,3.501467,1.945004,2.264226,2.928306,6.344389,32.48333,2147.790033,21.81883,3654.671667,1,28.56409,2595.52001,6.32042,22500.966667,109.640001,2.585551,582.06986,0.068426,0.0008785,2.70102,0.709873,581.56436,0.001662,105.829326,0.000992,214.994,13.39686,5252.024745,8.930118,322.322775,2015-09-02 09:00:00
3.67295,64.105,124.3525,483.492497,1.78875,125.660666,9.306978,1.41836,1.793333,1.049063,1.740839,2,77.81504,1.741593,0.377312,1546.417512,1,1.415386,6.910364,3.736111,1,0.0043776895,66.251984,10.397588,17448.525,1.995114,1.324464,926.5,0.968362,0.024598,690.575301,6.358118,3135.723333,534.936895,1,1.000213,98.29000047,24.06821,177.695,6.647195,45.03675,105.93392,13.917125,7.830213,15.14,20.84824,0.891398,2.163283,0.653303,0.653303,2.36485,0.653303,3.81001,0.653303,39.90194,7250.730049,7.704104,205.944836,7.750135,21.8703,6.72497,52.838112,279.450202,14127.566667,3.929541,0.653303,66.25998,1145.67,29955,128.853999,0.653303,117.5952,0.709112,120.509701,104.439901,64.688652,4103.775049,440.624079,900.09,1180.880015,0.302238,0.824527,240.34949,8169.747549,1506.316667,134.5906,88.50885,13.424788,3.034458,0.623599,1.365376,9.701274,19.3159,3278.603366,54.75156,1080.8919,1989.333333,7.98324,316.51725,0.683602,35.101825,15.306667,560.48902,16.8319,4.208521,41.0275,13.43663,199.022,27.27128,8.260019,105.9724,1.571068,0.385048,1,3.248761,2.807425,46.75107,104.155501,3.772228,5365.82502,3.640139,3.95124,107.20334,66.61727,710.75312,3.750315,7.961492,13.02108,6.08491,8.437069,1.41463,0.653303,3744.6255,663.399997,3.2825,21773.05,8.748744,188.821003,13.43713,35.76578,6.3151,3.501467,1.951224,2.263774,2.937752,6.341713,32.55422,2148.20665,22.13608,3671.893333,1,28.60311,2598.29003,6.32042,22484.766667,109.640001,2.605051,584.373884,0.068114,0.000881,2.70102,0.711185,583.811204,0.001716,106.15465,0.000987,214.994,13.41804,5253.075255,9.391633,322.322775,2015-09-03 09:00:00
3.672944,63.32,124.6948,484.999998,1.78875,125.627334,9.31631,1.425061,1.793333,1.049488,1.753311,2,77.799299,1.754293,0.377397,1549.807525,1,1.415786,6.909425,3.735046,1,0.004417244,66.248134,10.439563,17492.825,1.994831,1.31985,926.5,0.971654,0.024598,689.104797,6.356556,3098.736696,535.486502,1,1.000038,99.16175556,24.23876,177.695,6.691518,45.03323,106.158359,13.97995,7.828676,15.14,20.85083,0.899304,2.163083,0.655612,0.655612,2.3614,0.655612,3.818203,0.655612,39.902,7248.719903,7.717667,205.899669,7.750377,21.8513,6.77723,52.882188,280.659402,14193.3,3.922987,0.655612,66.16124,1144.527476,29956,129.414,0.655612,117.6652,0.709176,120.1296,104.7892,64.810249,4104.6475,442.693476,899.91,1187.736665,0.302344,0.823472,239.89029,8167.96,1506.065,134.780599,88.49115,13.5496,3.040012,0.625491,1.364776,9.743233,19.34779,3286.57835,55.19413,1080.8919,1990.333333,7.982064,316.71075,0.683738,35.28415,15.303333,561.583601,16.82528,4.236508,41.7675,13.55948,198.8877,27.26598,8.273977,105.93168,1.566504,0.384918,1,3.221886,2.80685,46.77251,104.1688,3.78582,5380.876738,3.640077,3.969507,107.98812,67.18258,710.785628,3.750171,7.936214,13.03293,6.09048,8.417358,1.416217,0.655612,3744.6255,662.950006,3.2825,21780.7,8.748078,188.821003,13.55998,35.83007,6.31745,3.501467,1.962772,2.264226,2.96585,6.34993,32.56886,2148.825,22.04718,3673.115,1,28.61345,2598.29003,6.32042,22485.766667,109.640001,2.576035,587.681219,0.067994,0.0008895,2.70102,0.712924,588.228819,0.001722,106.671624,0.000991,214.994,13.54988,5252.024745,9.89,322.387247,2015-09-04 09:00:00
